block_id,season,plot_id,treat_code,treat_details,urea_rate_timing,crop,prior_season_crop,planting_date,compost_tha,compost_quality,seed_variety,seeds_kgha,dap_kgha,urea_planting_kgha,germ_count_date,germination_rate,urea_V6_date,urea_V6_kgha,urea_V10_date,urea_V10_kgha,urea_total_kgha,N_kgha,silking_date,R3_date,harvest_date,yield_tha
a47d81b7-3632-4ef0-8918-18300c2964c6,22B,a47d81b7-3632-4ef0-8918-18300c2964c6-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/9/2022,10,average,MV_605,31,100,0,3/14/2022,48,4/18/2022,50,5/11/2022,50,100,64,6/7/2022,7/8/2022,8/11/2022,4.82
a47d81b7-3632-4ef0-8918-18300c2964c6,22B,a47d81b7-3632-4ef0-8918-18300c2964c6-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/9/2022,10,average,MV_605,30,100,0,3/14/2022,58,4/18/2022,100,,0,100,64,6/2/2022,7/8/2022,8/11/2022,5.37
9b1f5a21-5852-453f-96fc-55561b364c7c,22B,9b1f5a21-5852-453f-96fc-55561b364c7c-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/11/2022,13,Well_decomposed,MV_605,31,100,0,3/14/2022,43,4/14/2022,50,,0,50,41,6/13/2022,7/15/2022,8/9/2022,4.59
9b1f5a21-5852-453f-96fc-55561b364c7c,22B,9b1f5a21-5852-453f-96fc-55561b364c7c-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/11/2022,13,Well_decomposed,MV_605,32,100,50,3/14/2022,25,4/14/2022,50,,0,100,64,6/13/2022,7/15/2022,8/9/2022,3.83
9b1f5a21-5852-453f-96fc-55561b364c7c,22B,9b1f5a21-5852-453f-96fc-55561b364c7c-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/11/2022,13,Well_decomposed,MV_605,31,100,0,3/14/2022,55,4/14/2022,50,5/11/2022,50,100,64,6/13/2022,7/15/2022,8/9/2022,5.66
9b1f5a21-5852-453f-96fc-55561b364c7c,22B,9b1f5a21-5852-453f-96fc-55561b364c7c-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/11/2022,13,Well_decomposed,MV_605,32,100,0,3/14/2022,52,4/14/2022,100,,0,100,64,6/13/2022,7/15/2022,8/9/2022,6.30
2e0b0d8c-a770-4f74-bda0-6577a60494d1,22B,2e0b0d8c-a770-4f74-bda0-6577a60494d1-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,irish_potato,2/16/2022,9,Well_decomposed,MV_605,31,100,0,3/14/2022,49,4/14/2022,50,,0,50,41,6/7/2022,7/8/2022,8/8/2022,2.98
2e0b0d8c-a770-4f74-bda0-6577a60494d1,22B,2e0b0d8c-a770-4f74-bda0-6577a60494d1-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,irish_potato,2/16/2022,9,Well_decomposed,MV_605,32,100,50,3/14/2022,41,4/14/2022,50,,0,100,64,6/7/2022,7/8/2022,8/8/2022,2.72
2e0b0d8c-a770-4f74-bda0-6577a60494d1,22B,2e0b0d8c-a770-4f74-bda0-6577a60494d1-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,irish_potato,2/16/2022,9,Well_decomposed,MV_605,32,100,0,3/14/2022,49,4/14/2022,50,5/11/2022,50,100,64,6/7/2022,7/8/2022,8/8/2022,2.93
2e0b0d8c-a770-4f74-bda0-6577a60494d1,22B,2e0b0d8c-a770-4f74-bda0-6577a60494d1-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,irish_potato,2/16/2022,9,Well_decomposed,MV_605,32,100,0,3/14/2022,52,4/14/2022,100,,0,100,64,6/7/2022,7/8/2022,8/8/2022,2.29
4704b77a-10a2-4fd3-be98-51c70e99b4f9,22B,4704b77a-10a2-4fd3-be98-51c70e99b4f9-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,fallow,2/18/2022,12,average,MV_605,33,100,0,3/16/2022,73,4/25/2022,50,,0,50,41,6/28/2022,7/18/2022,8/17/2022,2.08
4704b77a-10a2-4fd3-be98-51c70e99b4f9,22B,4704b77a-10a2-4fd3-be98-51c70e99b4f9-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,fallow,2/18/2022,12,average,MV_605,34,100,50,3/16/2022,66,4/25/2022,50,,0,100,64,6/28/2022,7/18/2022,8/17/2022,1.82
4704b77a-10a2-4fd3-be98-51c70e99b4f9,22B,4704b77a-10a2-4fd3-be98-51c70e99b4f9-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,fallow,2/18/2022,12,average,MV_605,33,100,0,3/16/2022,70,4/25/2022,50,5/16/2022,50,100,64,6/28/2022,7/18/2022,8/17/2022,2.08
4704b77a-10a2-4fd3-be98-51c70e99b4f9,22B,4704b77a-10a2-4fd3-be98-51c70e99b4f9-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,fallow,2/18/2022,12,average,MV_605,32,100,0,3/16/2022,64,4/25/2022,100,,0,100,64,6/28/2022,7/18/2022,8/17/2022,2.83
d1a6f46a-1d48-4092-80b9-5ac796d02a55,22B,d1a6f46a-1d48-4092-80b9-5ac796d02a55-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/18/2022,12,Well_decomposed,MV_605,32,100,0,3/16/2022,57,4/25/2022,50,,0,50,41,6/15/2022,7/18/2022,8/17/2022,6.12
d1a6f46a-1d48-4092-80b9-5ac796d02a55,22B,d1a6f46a-1d48-4092-80b9-5ac796d02a55-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/18/2022,12,average,MV_605,33,100,50,3/16/2022,61,4/25/2022,50,,0,100,64,6/22/2022,7/18/2022,8/17/2022,4.16
d1a6f46a-1d48-4092-80b9-5ac796d02a55,22B,d1a6f46a-1d48-4092-80b9-5ac796d02a55-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/18/2022,12,average,MV_605,33,100,0,3/16/2022,60,4/25/2022,50,5/16/2022,50,100,64,6/15/2022,7/18/2022,8/17/2022,6.65
d1a6f46a-1d48-4092-80b9-5ac796d02a55,22B,d1a6f46a-1d48-4092-80b9-5ac796d02a55-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/18/2022,12,average,MV_605,33,100,0,3/16/2022,72,4/25/2022,100,,0,100,64,6/15/2022,7/18/2022,8/17/2022,7.06
4e835fde-e06d-40a3-8b8a-78fc24c11a22,22B,4e835fde-e06d-40a3-8b8a-78fc24c11a22-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/10/2022,13,average,MV_605,33,100,0,3/15/2022,73,4/16/2022,50,,0,50,41,6/3/2022,7/7/2022,8/5/2022,6.96
4e835fde-e06d-40a3-8b8a-78fc24c11a22,22B,4e835fde-e06d-40a3-8b8a-78fc24c11a22-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/10/2022,13,average,MV_605,33,100,50,3/15/2022,62,4/16/2022,50,,0,100,64,6/8/2022,7/7/2022,8/5/2022,4.94
4e835fde-e06d-40a3-8b8a-78fc24c11a22,22B,4e835fde-e06d-40a3-8b8a-78fc24c11a22-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/10/2022,13,average,MV_605,32,100,0,3/15/2022,76,4/5/2022,50,5/12/2022,50,100,64,6/8/2022,7/7/2022,8/5/2022,6.85
4e835fde-e06d-40a3-8b8a-78fc24c11a22,22B,4e835fde-e06d-40a3-8b8a-78fc24c11a22-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/10/2022,13,average,MV_605,33,100,0,3/15/2022,74,4/16/2022,100,,0,100,64,6/8/2022,7/7/2022,8/5/2022,8.80
a9f85cbe-86a3-4741-8df8-fe76fda265c1,22B,a9f85cbe-86a3-4741-8df8-fe76fda265c1-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/14/2022,13,average,MV_605,33,100,0,3/15/2022,54,4/20/2022,50,,0,50,41,6/8/2022,7/14/2022,8/5/2022,7.29
a9f85cbe-86a3-4741-8df8-fe76fda265c1,22B,a9f85cbe-86a3-4741-8df8-fe76fda265c1-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/14/2022,13,average,MV_605,32,100,50,3/15/2022,58,4/20/2022,50,,0,100,64,6/8/2022,7/14/2022,8/5/2022,5.41
a9f85cbe-86a3-4741-8df8-fe76fda265c1,22B,a9f85cbe-86a3-4741-8df8-fe76fda265c1-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/14/2022,13,average,MV_605,32,100,0,3/15/2022,50,4/20/2022,50,5/12/2022,50,100,64,6/8/2022,7/14/2022,8/5/2022,5.86
a9f85cbe-86a3-4741-8df8-fe76fda265c1,22B,a9f85cbe-86a3-4741-8df8-fe76fda265c1-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/14/2022,13,average,MV_605,33,100,0,3/15/2022,57,4/20/2022,100,,0,100,64,6/3/2022,7/14/2022,8/5/2022,5.85
19cd3ee6-5a4f-4481-85a4-2c406f075996,22B,19cd3ee6-5a4f-4481-85a4-2c406f075996-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/15/2022,17,average,MV_605,33,100,0,3/15/2022,75,4/22/2022,50,,0,50,41,6/8/2022,7/7/2022,8/5/2022,7.44
19cd3ee6-5a4f-4481-85a4-2c406f075996,22B,19cd3ee6-5a4f-4481-85a4-2c406f075996-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/15/2022,17,average,MV_605,34,100,50,3/15/2022,63,4/22/2022,50,,0,100,64,6/8/2022,7/7/2022,12/5/2022,6.22
19cd3ee6-5a4f-4481-85a4-2c406f075996,22B,19cd3ee6-5a4f-4481-85a4-2c406f075996-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/15/2022,17,average,MV_605,34,100,0,3/15/2022,71,4/22/2022,50,5/14/2022,50,100,64,6/3/2022,7/7/2022,8/5/2022,6.90
19cd3ee6-5a4f-4481-85a4-2c406f075996,22B,19cd3ee6-5a4f-4481-85a4-2c406f075996-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/15/2022,17,average,MV_605,33,100,0,3/15/2022,77,4/22/2022,100,,0,100,64,6/8/2022,7/7/2022,8/5/2022,7.16
c2b6c381-dc29-40ac-862c-10e7184385ad,22B,c2b6c381-dc29-40ac-862c-10e7184385ad-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/17/2022,14,Well_decomposed,MV_605,32,100,0,3/15/2022,60,4/21/2022,50,,0,50,41,6/8/2022,7/14/2022,8/7/2022,7.55
c2b6c381-dc29-40ac-862c-10e7184385ad,22B,c2b6c381-dc29-40ac-862c-10e7184385ad-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/17/2022,14,Well_decomposed,MV_605,33,100,50,3/15/2022,47,4/21/2022,50,,0,100,64,6/3/2022,7/14/2022,8/7/2022,10.13
c2b6c381-dc29-40ac-862c-10e7184385ad,22B,c2b6c381-dc29-40ac-862c-10e7184385ad-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/17/2022,14,Well_decomposed,MV_605,33,100,0,3/15/2022,43,4/21/2022,50,5/12/2022,50,100,64,6/8/2022,7/14/2022,8/7/2022,8.60
c2b6c381-dc29-40ac-862c-10e7184385ad,22B,c2b6c381-dc29-40ac-862c-10e7184385ad-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/17/2022,14,Well_decomposed,MV_605,33,100,0,3/15/2022,54,4/21/2022,100,,0,100,64,6/8/2022,7/14/2022,8/7/2022,6.59
9128a71d-d608-4e88-9de0-c1fb42696a86,22B,9128a71d-d608-4e88-9de0-c1fb42696a86-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/7/2022,13,average,MV_605,29,100,0,3/3/2022,78,4/23/2022,50,,0,50,41,5/24/2022,7/8/2022,8/9/2022,5.27
9128a71d-d608-4e88-9de0-c1fb42696a86,22B,9128a71d-d608-4e88-9de0-c1fb42696a86-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/7/2022,13,average,MV_605,29,100,50,3/3/2022,62,4/23/2022,50,,0,100,64,5/24/2022,7/8/2022,8/9/2022,4.34
9128a71d-d608-4e88-9de0-c1fb42696a86,22B,9128a71d-d608-4e88-9de0-c1fb42696a86-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/7/2022,13,average,MV_605,30,100,0,3/3/2022,72,4/23/2022,50,5/14/2022,50,100,64,5/24/2022,7/8/2022,8/9/2022,4.92
9128a71d-d608-4e88-9de0-c1fb42696a86,22B,9128a71d-d608-4e88-9de0-c1fb42696a86-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/7/2022,13,average,MV_605,30,100,0,3/3/2022,68,4/23/2022,100,,0,100,64,5/24/2022,7/8/2022,8/9/2022,5.96
6adaddae-f0f0-4ff0-97a7-4aa176996cb8,22B,6adaddae-f0f0-4ff0-97a7-4aa176996cb8-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/8/2022,17,average,MV_605,31,100,0,3/21/2022,82,4/20/2022,50,,0,50,41,5/31/2022,7/20/2022,8/19/2022,6.31
6adaddae-f0f0-4ff0-97a7-4aa176996cb8,22B,6adaddae-f0f0-4ff0-97a7-4aa176996cb8-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/8/2022,17,average,MV_605,31,100,50,3/21/2022,57,4/20/2022,50,,0,100,64,5/31/2022,7/20/2022,8/19/2022,5.46
6adaddae-f0f0-4ff0-97a7-4aa176996cb8,22B,6adaddae-f0f0-4ff0-97a7-4aa176996cb8-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/8/2022,17,average,MV_605,33,100,0,3/21/2022,72,4/20/2022,50,5/12/2022,50,100,64,5/31/2022,7/20/2022,8/19/2022,6.96
6adaddae-f0f0-4ff0-97a7-4aa176996cb8,22B,6adaddae-f0f0-4ff0-97a7-4aa176996cb8-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/8/2022,17,average,MV_605,32,100,0,3/21/2022,77,4/20/2022,100,,0,100,64,5/31/2022,7/20/2022,8/19/2022,7.49
c45ec7d6-eda2-4c00-9de6-6bca3d81accd,22B,c45ec7d6-eda2-4c00-9de6-6bca3d81accd-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/9/2022,18,average,MV_605,31,100,0,3/4/2022,52,4/23/2022,50,,0,50,41,5/31/2022,7/8/2022,8/22/2022,2.26
c45ec7d6-eda2-4c00-9de6-6bca3d81accd,22B,c45ec7d6-eda2-4c00-9de6-6bca3d81accd-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/9/2022,18,average,MV_605,32,100,50,3/4/2022,62,4/23/2022,50,,0,100,64,5/31/2022,7/8/2022,8/19/2022,1.31
c45ec7d6-eda2-4c00-9de6-6bca3d81accd,22B,c45ec7d6-eda2-4c00-9de6-6bca3d81accd-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/9/2022,18,average,MV_605,34,100,0,3/4/2022,71,4/23/2022,50,5/14/2022,50,100,64,5/31/2022,7/8/2022,8/19/2022,3.10
c45ec7d6-eda2-4c00-9de6-6bca3d81accd,22B,c45ec7d6-eda2-4c00-9de6-6bca3d81accd-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/9/2022,18,average,MV_605,32,100,0,3/4/2022,67,4/23/2022,100,,0,100,64,5/31/2022,7/8/2022,8/19/2022,2.96
47ce0595-cb7f-4439-ac98-a4f710346ed7,22B,47ce0595-cb7f-4439-ac98-a4f710346ed7-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/10/2022,17,average,MV_605,32,100,0,3/21/2022,82,4/20/2022,50,,0,50,41,5/31/2022,7/15/2022,8/19/2022,2.26
47ce0595-cb7f-4439-ac98-a4f710346ed7,22B,47ce0595-cb7f-4439-ac98-a4f710346ed7-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/10/2022,17,average,MV_605,31,100,50,3/21/2022,56,4/20/2022,50,,0,100,64,5/31/2022,7/15/2022,8/19/2022,2.95
47ce0595-cb7f-4439-ac98-a4f710346ed7,22B,47ce0595-cb7f-4439-ac98-a4f710346ed7-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/10/2022,17,average,MV_605,32,100,0,3/21/2022,85,4/20/2022,50,5/12/2022,50,100,64,5/31/2022,7/15/2022,8/19/2022,4.96
47ce0595-cb7f-4439-ac98-a4f710346ed7,22B,47ce0595-cb7f-4439-ac98-a4f710346ed7-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/10/2022,17,average,MV_605,33,100,0,3/21/2022,74,4/20/2022,100,,0,100,64,5/31/2022,7/15/2022,8/19/2022,3.37
d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8,22B,d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/12/2022,18,average,MV_605,32,100,0,3/4/2022,64,4/23/2022,50,,0,50,41,5/31/2022,7/18/2022,8/8/2022,5.35
d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8,22B,d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/12/2022,18,average,MV_605,33,100,50,3/4/2022,57,4/23/2022,50,,0,100,64,5/31/2022,7/18/2022,8/8/2022,4.26
d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8,22B,d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/12/2022,18,average,MV_605,34,100,0,3/4/2022,66,4/23/2022,50,5/14/2022,50,100,64,5/31/2022,7/18/2022,8/8/2022,5.33
d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8,22B,d6d8a4c2-21e6-44ed-b17f-a2f0758f7ea8-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/12/2022,18,average,MV_605,34,100,0,3/4/2022,69,4/23/2022,100,,0,100,64,5/31/2022,7/18/2022,8/8/2022,5.05
0eff01c0-d655-48e7-b269-e6b55e206b67,22B,0eff01c0-d655-48e7-b269-e6b55e206b67-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/14/2022,17,average,MV_605,32,100,0,3/24/2022,56,4/28/2022,50,,0,50,41,6/2/2022,7/18/2022,8/8/2022,2.43
0eff01c0-d655-48e7-b269-e6b55e206b67,22B,0eff01c0-d655-48e7-b269-e6b55e206b67-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/14/2022,17,average,MV_605,31,100,50,3/24/2022,50,4/28/2022,50,,0,100,64,6/2/2022,7/18/2022,8/8/2022,2.65
0eff01c0-d655-48e7-b269-e6b55e206b67,22B,0eff01c0-d655-48e7-b269-e6b55e206b67-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/14/2022,17,average,MV_605,33,100,0,3/24/2022,55,4/28/2022,50,5/14/2022,50,100,64,6/2/2022,7/18/2022,8/8/2022,2.50
0eff01c0-d655-48e7-b269-e6b55e206b67,22B,0eff01c0-d655-48e7-b269-e6b55e206b67-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/14/2022,17,average,MV_605,32,100,0,3/24/2022,62,4/28/2022,100,,0,100,64,6/2/2022,7/18/2022,8/8/2022,1.62
d43b685e-8409-4322-9d39-5879e2c0e98f,22B,d43b685e-8409-4322-9d39-5879e2c0e98f-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/14/2022,16,average,MV_605,32,100,0,3/24/2022,63,4/28/2022,50,,0,50,41,6/2/2022,7/18/2022,8/8/2022,3.43
d43b685e-8409-4322-9d39-5879e2c0e98f,22B,d43b685e-8409-4322-9d39-5879e2c0e98f-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/14/2022,16,average,MV_605,33,100,50,3/24/2022,48,4/28/2022,50,,0,100,64,6/2/2022,7/18/2022,8/8/2022,3.10
d43b685e-8409-4322-9d39-5879e2c0e98f,22B,d43b685e-8409-4322-9d39-5879e2c0e98f-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/14/2022,16,average,MV_605,31,100,0,3/24/2022,58,4/28/2022,50,5/14/2022,50,100,64,6/2/2022,7/18/2022,8/8/2022,4.56
d43b685e-8409-4322-9d39-5879e2c0e98f,22B,d43b685e-8409-4322-9d39-5879e2c0e98f-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/14/2022,16,average,MV_605,32,100,0,3/24/2022,60,4/28/2022,100,,0,100,64,6/2/2022,7/18/2022,8/8/2022,5.18
735b24a6-0481-435d-8511-d0259a779def,22B,735b24a6-0481-435d-8511-d0259a779def-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,2/15/2022,13,average,MV_605,32,100,0,3/21/2022,61,4/26/2022,50,,0,50,41,6/9/2022,7/21/2022,8/17/2022,3.72
735b24a6-0481-435d-8511-d0259a779def,22B,735b24a6-0481-435d-8511-d0259a779def-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,2/15/2022,13,average,MV_605,33,100,50,3/21/2022,50,4/26/2022,50,,0,100,64,6/9/2022,7/21/2022,8/17/2022,3.67
735b24a6-0481-435d-8511-d0259a779def,22B,735b24a6-0481-435d-8511-d0259a779def-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,2/15/2022,13,average,MV_605,31,100,0,3/21/2022,62,4/26/2022,50,5/12/2022,50,100,64,6/9/2022,7/21/2022,8/17/2022,5.46
735b24a6-0481-435d-8511-d0259a779def,22B,735b24a6-0481-435d-8511-d0259a779def-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,2/15/2022,13,average,MV_605,32,100,0,3/21/2022,72,4/26/2022,100,,0,100,64,6/9/2022,7/21/2022,8/17/2022,6.30
5a197787-54a4-4090-bf74-7d9be15d57a2,22B,5a197787-54a4-4090-bf74-7d9be15d57a2-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,sweet_potato,2/15/2022,16,average,MV_605,33,100,0,3/24/2022,64,4/25/2022,50,,0,50,41,6/9/2022,7/21/2022,8/9/2022,2.81
5a197787-54a4-4090-bf74-7d9be15d57a2,22B,5a197787-54a4-4090-bf74-7d9be15d57a2-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,sweet_potato,2/15/2022,16,average,MV_605,33,100,50,3/24/2022,54,4/25/2022,50,,0,100,64,6/9/2022,7/21/2022,8/9/2022,2.34
